group_id,sha256,total_files,redundant_copies,datasets_present,raw_class_folders,mapped_species,approval_statuses,representative_dataset,representative_relative_path,has_class_conflict,has_species_conflict,has_status_conflict
DUP_02698,8bb24cc1f75487ad64146b7c5c8f44d0addd7e6da2ab90ff43c1f6cd1d28df1b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104415.jpg,True,False,False
DUP_02699,c915b0d47d94a3e693f7c6524c444ec333e261451349b6c39da813595c265cfb,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104425.jpg,True,False,False
DUP_02700,1dd91168dbeedfa6db4126f7476d0aed44b96ff2ebe44f5dd933ff119d73a79c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104442.jpg,True,False,False
DUP_02701,f5db5c8975838d4b6db41eaaf6b2b13dcb36863c6689894f557d5bf4feb1da1a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104446.jpg,True,False,False
DUP_02702,8cfab4a84b8365ad435d6450748a9f4c41cafbb86d34740e41c62e9cb7a279a0,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104452.jpg,True,False,False
DUP_02703,e06ca62ac199f35a14e32599af5ce55cde64ed792724be0b76e269006807726f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104507.jpg,True,False,False
DUP_02704,ae92483ce01e830e5e22d90e32c7bbe0edae18c44e77616bb5de32dd42200fd3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104510.jpg,True,False,False
DUP_02705,b7bee90dff0def3557f10ca88eb50581e539d4c696d6dcd612d7c046fa2500e8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104515.jpg,True,False,False
DUP_02706,3936d3f7a74e53b1002c8b94a216d3ec68aa88ac76a6795fe5be18095e9b8fea,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104932.jpg,True,False,False
DUP_02707,ccdc8747790166b7ae053ea6e17c81c82125552558e9e752c34955464e39dca8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104935.jpg,True,False,False
DUP_02708,ee8b26712778a068fb19def28caa771730e061d8e10229ab54d330769456f041,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104941.jpg,True,False,False
DUP_02709,8a99b79a746d8d3050dc26c6d212591cf0652dfd32da1d467998ccae2d5a187c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104955.jpg,True,False,False
DUP_02710,2b433a0b191a7f6b3cde447400fcc0e143c646ca8341f3482775617127a17480,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_104959.jpg,True,False,False
DUP_02711,88ac28d2e50a148c29f913b0e1ed7bb258fcec6f95412eed9969aac657087268,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105005.jpg,True,False,False
DUP_02712,750f7c7dee209502f248a23c22182ff0bbd79d9ab13279958ae1ee4d8fa0c2e1,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105027.jpg,True,False,False
DUP_02713,223eb3920da6c68d4edcecc094fa1cadd69432256422184b7bda69708cc1144e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105030.jpg,True,False,False
DUP_02714,043e00a40149cebb13a2c3669f5ab92bab25a8f49a1dcf5c32028fc037b4f58c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105036.jpg,True,False,False
DUP_02715,c99e0b2c4cdbd3a057318b0f29776956c403c4985394e3ae2b4b6a0ab574eca1,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105048.jpg,True,False,False
DUP_02716,05fb2c0015b60799dc209b8e65acc51648df262e5cef3fb42f63d2dfb1e90d4f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105050.jpg,True,False,False
DUP_02717,4601c3066c3db4f1cf40c4077f8abf3c1afbca7509caaa5d1b26a58e6722b37d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105057.jpg,True,False,False
DUP_02718,21bdf8518cd597ba8222d4deae404987d523c33a62b8d3374d9fd21baafdb50b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105107.jpg,True,False,False
DUP_02719,009b0a4051427b97130b676d81cc8526b507d79f92ec3ebc2423382d588d940c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105108.jpg,True,False,False
DUP_02720,e6d1d7fc1e0eb6c832f34f96aaddcb558c837e18604eb411d8685afdb0724bd7,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105114.jpg,True,False,False
DUP_02721,5bb0a4887cf0f615ad99b70f80dac6cabebdaf84acbad4b064af379b9153cedc,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105140.jpg,True,False,False
DUP_02722,33d68a7fb8cf4e8de50be833be9b054a0401c239262df185af62f979d86e895a,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105143.jpg,True,False,False
DUP_02723,09d499f303be73c3f6c72f8f671d6f2262e1e2707efeaef7bc1769e203b98302,2,1,"Hugging_Face, Kaggle",Hugging_Face:Ganike-Solanum nigrum | Kaggle:Medicinal Leaf dataset\Ganike,Solanum nigrum (Makoy/Black Nightshade),APPROVED,Hugging_Face,Ganike-Solanum nigrum\IMG_20190924_105150.jpg,True,False,False
DUP_02724,12ce5d26fb4da9f46d7e6912b394d61b650ab37d2d93987065d9a20c025eac11,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\10.jpg,True,False,False
DUP_02725,07cfe6b1f2f01c3096085a4759c3e86400745bb2e80d4fc2f205a02de64e8c46,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\100.jpg,True,False,False
DUP_02726,9baaa82a8ccc0a33823ca4a4462cecb42a8e273abd3a6b5ce847446acfb0b917,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\102.jpg,True,False,False
DUP_02727,3a594241b26be3381df3c16a7f3afd69009b8ebffd8dc2d7f01c81c076f1ea96,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\104.jpg,True,False,False
DUP_02728,3215854c7fc98dac4fb8d2e03e9fd562af575264b73fb969abfc8710af49081b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\106.jpg,True,False,False
DUP_02729,75d7fa36a5da4f5378e3e35472bb3109f39e496c28b15ac84d3e64e89eb70038,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\108.jpg,True,False,False
DUP_02730,9a7049906486ddce0440ab9547a98d073224a5fc5f8cbc8d757f9e18e5a12e77,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\110.jpg,True,False,False
DUP_02731,2f753080456a0b4fb21fba0a0bfbb39cf9c46497cd4c84d61bb0f65db936d4e5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\112.jpg,True,False,False
DUP_02732,1334013c1aa2a4c458aa1aac4c011a2e7b3e9b015ff7240b93fc9feb028f8a5d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\114.jpg,True,False,False
DUP_02733,f613d42688104017fc690b767c51e95247ea6212ae3adb4b0cb23082ec8dafae,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\116.jpg,True,False,False
DUP_02734,3d0d39b23964741b8900b4454701e9b494a8cd3fa8f3514b14adc67fa8323fdc,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\118.jpg,True,False,False
DUP_02735,c439f26709041ae2f9be27f5d7be43d685338a56bf2a851a7c7a13c1f59ca939,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\12.jpg,True,False,False
DUP_02736,7538b3ef46254af78b2f243394312e33c1851ad55df68c15833b427b82efa07e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\120.jpg,True,False,False
DUP_02737,6eaa250c85842b9a89be8498d4a62f23b0d9243cb02d4b97a97212ea8e6ccf71,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\122.jpg,True,False,False
DUP_02738,8bf5aabaa42badbdd63037fb1da4639920a66a31b62af0303f6f79eab4d66a96,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\124.jpg,True,False,False
DUP_02739,2765a1460bd60ccdfa86fa49a586329bf49d04d4353cc500719010e9dd134721,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\126.jpg,True,False,False
DUP_02740,7f5630f801e8dc39a2717b92f2a61ab05c0dc9686ec62ea84d3624a5d85609c3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\128.jpg,True,False,False
DUP_02741,b42206f34ef9e811a2174fc69a90c0d1a16c95c9f9ced9340e2135ec611582f4,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\130.jpg,True,False,False
DUP_02742,0826dacbd4d45c9e86a94215a12bac8aa819ce7b20cfd0b3b2af008b0b5060a5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\132.jpg,True,False,False
DUP_02743,4430fd89a23d73003d272897b664143e9b6988704d848f9c89f435f0c177357b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\134.jpg,True,False,False
DUP_02744,4ead5e8b6eb19803b8f6f215c9ff7a3aa38f99fa98314f19aae067c2c30add6b,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\136.jpg,True,False,False
DUP_02745,5a0c1860ac8aa2be7bd69e07c345890b0e63591c915c0c3e249d1dc8f6d846e6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\138.jpg,True,False,False
DUP_02746,04f26be663e485815cb7ea5cd9fe31421dc1b62deafc45bbe9f24de8c26ce3f4,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\14.jpg,True,False,False
DUP_02747,b7b9f1a1d68320331afa57d1d0db78dc4340ed52b7a8d9deb6cc1d7caf0756bf,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\140.jpg,True,False,False
DUP_02748,ab4cf935be72e5c25a953f66baf05d44c03e464c6fc40b7e1a8c673f2fea91a3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\142.jpg,True,False,False
DUP_02749,aaf4d2a28239d09b32544558f5b49cc65517120533e45e896aee2ed97474e5be,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\144.jpg,True,False,False
DUP_02750,e81221ac790b963e82674e9b753f622b934f96a4ce36369d1969eb51f819f495,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\146.jpg,True,False,False
DUP_02751,51b6ff5bdbdf60f0a339a08532d2dc36b0eeed5285dcbe77f14df0aeba0e14f3,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\148.jpg,True,False,False
DUP_02752,c97b57dc13b5ded11a2a353a22e8e310e3ab4fb579f6c8e106e7d95703714026,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\150.jpg,True,False,False
DUP_02753,fe932b51a3847493843bea5eb366c88175956866b7e4e4a3528b8382afaf8a54,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\152.jpg,True,False,False
DUP_02754,340c7d87e90d117d58fa31bb255a52910ae15c065624d1bd09e7b948b67c6f7f,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\154.jpg,True,False,False
DUP_02755,f3d6c81abf116e5441d515e007cca8e6101db119dd5e75df82a3802b6fca12b0,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\156.jpg,True,False,False
DUP_02756,c5356b1f2979c2a801b0004168c2f893044ec263252ea557d296ba779b56a23e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\158.jpg,True,False,False
DUP_02757,f914ff0fb0c63147e9b3c2dd17f4c95d66539e3b777168a767b7f99da4157b1c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\16.jpg,True,False,False
DUP_02758,db92a56da0b6ff311c4ee7b9cee671a749e9a59c40b8c96e96f7f8592627ecc9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\18.jpg,True,False,False
DUP_02759,58253fc5a8ac1b6d9b9a47b6a155d236baca4307b4b3ae80f95cf82ff229bdc5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\2.jpg,True,False,False
DUP_02760,b594da8e3b6204b46774bd8ba5da2943f123667d37d24180a5c8c61b6cc770db,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\20.jpg,True,False,False
DUP_02761,8dadfba420278f467fff8aad9b5f01f080c1a74d8238461d3c7dd9783d6c62a6,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\22.jpg,True,False,False
DUP_02762,124b839872ee31e1aa41365a4a5d41db437ff2f809aa4f1a7109e2d1c6c979f9,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\24.jpg,True,False,False
DUP_02763,bdab88badf5f884a721920f017c6b37f15933a86f55896062ef7d5dd2d8c26d4,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\26.jpg,True,False,False
DUP_02764,beb0953ce52b7eb7f548b0dde49ebdbe1b2e5a5f60b444da3df3760010bd08bd,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\28.jpg,True,False,False
DUP_02765,fb965b4efac59e193f151ae0faea205ed1aabef2375975f867205b4389e1d136,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\30.jpg,True,False,False
DUP_02766,e4967b8ae6bcdd1312edb49edf870230a192a9e8f0cc0a708e3775eb269d59c8,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\32.jpg,True,False,False
DUP_02767,b77baf7664bd42370399524505d55b75ecbc6efcd59ed271d98106c4be79e66d,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\34.jpg,True,False,False
DUP_02768,9de9491437b648ad9e994f94780bbea0efc904052fd736c7c0d3e86dd370eb12,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\36.jpg,True,False,False
DUP_02769,ac7841cc9ab1faa8c55255da416a76b864cc38d7fa0b6949e1c9ee1add0782fb,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\38.jpg,True,False,False
DUP_02770,d6a1a15ded75f4888e42bfbb0a63f01eacdaee020faa9d98cb75d28a3ef6674e,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\4.jpg,True,False,False
DUP_02771,3953069d16cd11b91ef40053cf893e2d637cfa4275876816b7c7424d3d318b6c,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\40.jpg,True,False,False
DUP_02772,a645b7bcd26657a59c12d2d1ad3a9709932f3fe5acdca2a48bf5de4be8b3aa61,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\42.jpg,True,False,False
DUP_02773,4e4d4f2dd8dbe06c5a12f21f7d91dd590ca9b86a4ee0cb1735e9d99270e499b5,2,1,"Hugging_Face, Kaggle",Hugging_Face:Gasagase-Grewia asiatica | Kaggle:Medicinal Leaf dataset\Gasagase,Grewia asiatica (Phalsa/Gasagase),APPROVED,Hugging_Face,Gasagase-Grewia asiatica\44.jpg,True,False,False
